96,176366,2007,0,0,0,1,0,3650
59,205000,2001,0,0,0,1,0,1950
79,271000,2001,0,0,0,1,0,1550
66,166000,2010,0,0,0,1,0,5750
88,214000,2005,0,0,1,0,0,2699
74,215000,2004,1,0,0,1,0,2700
88,189000,2003,1,0,0,0,0,2900
88,211000,2003,1,0,1,0,0,2550
88,186000,2003,1,0,1,0,0,2300
81,123000,2009,1,0,1,0,0,6600
88,168000,2005,1,0,1,0,0,3300
88,180600,2003,0,0,1,0,0,2690
66,153703,2011,1,0,1,0,0,6690
74,224000,2005,1,1,0,1,0,3599
80,142000,2005,1,0,0,1,0,3500
74,185000,2004,0,0,0,1,0,3300
72,135179,2003,0,0,1,0,0,2750
96,162000,2006,0,0,0,1,0,3790
83,124491,2003,1,0,1,0,0,3100
77,182000,2001,0,0,0,0,0,1750
83,225663,2003,0,1,0,1,0,2500
76,120265,2003,1,0,1,0,0,2990
81,58000,2012,1,0,1,0,0,8200
74,195140,2001,0,0,0,1,0,2500
74,202000,2005,0,0,1,0,0,2100
60,210000,2004,0,0,1,0,0,3250
88,202568,2003,0,0,1,0,0,2550
75,179000,2002,0,0,0,1,0,2700
84,136000,2007,0,0,1,0,0,3500
75,260000,2001,0,0,0,1,0,1750
88,188000,2004,0,0,0,0,0,2400
78,189770,2007,1,0,0,0,0,4300
74,145000,2004,1,0,0,1,0,2890
63,180000,2008,0,0,0,0,0,4390
66,190000,2012,0,0,0,1,0,6790
99,200000,2003,0,0,1,0,0,3050
60,159604,2003,1,0,1,0,0,2850
83,185000,2005,0,0,1,0,0,2750
88,169310,2003,0,0,1,0,0,2699
96,160000,2004,1,0,1,0,0,2800
60,260000,2007,1,0,1,0,0,3300
78,99254,2010,1,0,0,1,0,6990
77,129000,2007,1,0,0,1,0,3600
78,160000,2006,0,0,1,0,0,3590
47,160000,2000,0,0,1,0,0,2000
66,148000,2009,0,0,1,0,0,6400
60,185000,2003,1,0,1,0,0,2650
88,190000,2003,0,0,0,1,0,1600
79,210000,2002,0,0,0,0,0,2000
88,180000,2003,1,0,1,0,0,2700
99,128258,2004,1,0,0,1,0,2700
74,210043,2004,1,0,0,0,0,2950
82,165000,2006,0,0,0,1,0,3800
74,167450,2004,0,0,1,0,0,2999
88,225000,2004,1,0,0,1,0,2900
70,148000,2002,0,0,1,0,0,2450
78,218000,2006,1,0,0,1,0,3500
63,196000,2008,0,0,1,0,0,4100
78,170000,2002,0,0,0,1,0,1890
96,228000,2007,1,0,0,1,0,3750
70,210000,2001,0,0,0,0,0,2000
83,190000,2005,1,0,0,1,0,2990
60,196000,2004,1,0,1,0,0,2500
72,166300,2003,1,0,0,0,0,3350
96,230000,2007,1,0,0,1,0,3300
63,129000,2004,0,0,0,0,0,2650
59,142000,2002,0,0,1,0,0,2400
88,207000,2004,1,0,0,1,0,3150
60,280000,2003,0,0,1,0,0,2450
85,131000,2003,1,0,0,0,0,3400
60,177000,2005,0,0,0,1,0,3600
74,225000,2004,0,0,0,1,0,2700
88,190000,2003,1,0,0,1,0,3000
63,145485,2009,0,0,1,0,0,5600
96,133000,2009,1,0,0,0,0,6750
75,149000,2003,0,0,0,1,0,1900
96,196082,2005,0,0,1,0,0,2350
74,219000,2004,1,0,1,0,0,3390
79,143000,2001,0,0,0,0,0,2300
88,180000,2004,0,0,1,0,0,3300
88,193000,2004,1,0,0,0,0,3390
60,192000,2005,0,0,0,1,0,2850
88,132000,2004,1,0,0,1,0,3250
74,227090,2005,0,0,1,0,0,3100
74,184000,2005,1,0,1,0,0,3200
60,210000,2004,0,0,0,0,0,2800
63,198000,2010,0,0,1,0,0,5750
66,126000,2010,1,0,0,0,0,6700
63,158000,2010,0,0,1,0,0,6500
60,180000,2004,1,0,0,0,0,2999
96,65000,2010,1,0,0,0,1,9300
103,245003,2001,0,0,0,0,1,3000
83,178000,2003,0,0,1,0,0,2950
60,178000,2004,0,0,0,1,0,2500
74,167000,2004,1,0,0,1,0,2999
77,197000,2004,0,0,1,0,0,3000
72,142262,2005,0,0,1,0,0,3250
88,160000,2005,1,0,0,1,0,3100
81,155000,2009,0,0,0,0,0,6200
81,87000,2011,0,0,1,0,0,6850
53,109000,2008,0,0,0,1,0,4600
83,148500,2003,0,0,1,0,0,2650
88,250000,2004,0,0,1,0,0,2700
88,185000,2003,1,0,1,0,0,2600
75,184000,2001,0,0,0,1,0,2150
61,170000,2003,0,0,1,0,0,2300
88,242000,2004,0,0,1,0,0,2850
75,190000,2002,0,0,0,1,0,1600
70,235000,2001,0,0,0,1,0,1600
88,230000,2003,1,0,0,0,0,2850
81,199999,2012,0,0,1,0,0,6899
66,159000,2011,0,0,0,1,0,6100
88,120256,2004,1,0,0,1,0,2990
